negation,formalization
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['chadlvn', 'arsipaja', 'anies', 'bagus', 'sebenernya', 'itu', 'kunci', 'sih', 'ka', 'yg', 'belakang', 'jg', 'tidak_bisa', 'ngapa', 'in', 'kecuali', 'kalau', 'aniesnya', 'yg', 'busuk', 'baru', 'bahaya', 'kalau', 'presiden', 'skrg', 'saya', 'tidak_berani', 'komen', 'yg', 'kasar', 'khawatir', 'knp']","['chadlvn', 'arsipaja', 'anies', 'bagus', 'sebenarnya', 'itu', 'kunci', 'sih', 'kakak', 'yang', 'belakang', 'juga', 'tidak_bisa', 'apa', 'masuk', 'kecuali', 'kalau', 'aniesnya', 'yang', 'busuk', 'baru', 'bahaya', 'kalau', 'presiden', 'sekarang', 'saya', 'tidak_berani', 'komen', 'yang', 'kasar', 'khawatir', 'kenapa']"
"['bospurwa', 'tidak_layak', 'jadi', 'presiden', 'pantesan', 'tidak_pernah', 'menang', 'dulu', 'saya', 'dukung', 'karena', 'hanya', 'pilih', 'sekarang', 'anies', 'paling', 'layak', 'dari', 'semua']","['bospurwa', 'tidak_layak', 'jadi', 'presiden', 'pantesan', 'tidak_pernah', 'menang', 'dulu', 'saya', 'dukung', 'karena', 'hanya', 'pilih', 'sekarang', 'anies', 'paling', 'layak', 'dari', 'semua']"
"['taufikrendusara', 'dulu', 'sih', 'kali', 'milih', 'dia', 'sekarang', 'sih', 'udah', 'makin', 'yakin', 'pilih', 'anies']","['taufikrendusara', 'dulu', 'sih', 'kali', 'milih', 'dia', 'sekarang', 'sih', 'sudah', 'makin', 'yakin', 'pilih', 'anies']"
"['anies', 'baswedan', 'tuding', 'capres', 'banyak', 'janji', 'timnas', 'amin', 'janji', 'kita', 'ukur']","['anies', 'baswedan', 'tuding', 'capres', 'banyak', 'janji', 'timnas', 'aamiin', 'janji', 'kita', 'ukur']"
"['anies', 'baswedan', 'tuding', 'capres', 'banyak', 'janji', 'timnas', 'amin', 'janji', 'kita', 'ukur']","['anies', 'baswedan', 'tuding', 'capres', 'banyak', 'janji', 'timnas', 'aamiin', 'janji', 'kita', 'ukur']"
"['wkwkwk', 'dukung', 'anies', 'kek', 'gin']","['wkwkwk', 'dukung', 'anies', 'seperti', 'gin']"
"['vivacoid', 'waktu', 'debat', 'perdana', 'pak', 'anies', 'tunjuk', 'bagai', 'politis', 'yang', 'intelek', 'dengan', 'setel', 'jas', 'dan', 'peci']","['vivacoid', 'waktu', 'debat', 'perdana', 'pak', 'anies', 'tunjuk', 'bagai', 'politis', 'yang', 'intelek', 'dengan', 'setel', 'jas', 'dan', 'peci']"
"['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'yg', 'sampai', 'kiky', 'malah', 'bagus', 'kok', 'justru', 'puji', 'anies']","['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'yang', 'sampai', 'kiky', 'bahkan', 'bagus', 'kok', 'justru', 'puji', 'anies']"
"['vivacoid', 'lihat', 'dalam', 'debat', 'anies', 'selalu', 'milik', 'mampu', 'rancang', 'dan', 'terap', 'solusi', 'solusi', 'kreatif']","['vivacoid', 'lihat', 'dalam', 'debat', 'anies', 'selalu', 'milik', 'mampu', 'rancang', 'dan', 'terap', 'solusi', 'solusi', 'kreatif']"
"['vivacoid', 'lama', 'debat', 'anies', 'milik', 'banyak', 'solusi', 'kena', 'masalah', 'timpang', 'yang', 'jadi', 'di', 'indonesia']","['vivacoid', 'lama', 'debat', 'anies', 'milik', 'banyak', 'solusi', 'kena', 'masalah', 'timpang', 'yang', 'jadi', 'di', 'indonesia']"
"['tidak_bicara', 'sesuai', 'fakta', 'anies', 'dengan', 'lantang', 'sebut', 'lampung', 'tidak_punya', 'alat', 'pantau', 'polusi', 'udara', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['tidak_bicara', 'sesuai', 'fakta', 'anies', 'dengan', 'lantang', 'sebut', 'lampung', 'tidak_punya', 'alat', 'pantau', 'polusi', 'udara', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']"
"['vivacoid', 'lama', 'debat', 'nya', 'anies', 'kenal', 'program', 'program', 'untuk', 'solusi', 'dari', 'masalah', 'yang', 'ada', 'seperti', 'dalam', 'penididikan', 'transportasi', 'lingkung']","['vivacoid', 'lama', 'debat', 'nya', 'anies', 'kenal', 'program', 'program', 'untuk', 'solusi', 'dari', 'masalah', 'yang', 'ada', 'seperti', 'dalam', 'penididikan', 'transportasi', 'lingkung']"
"['romeogadungan', 'seinget', 'ku', 'itu', 'yg', 'datang', 'makruf', 'amin', 'sama', 'jokowi', 'anies', 'tidak_ada', 'datang', 'acara', 'di', 'monas']","['romeogadungan', 'seinget', 'ku', 'itu', 'yang', 'datang', 'makruf', 'aamiin', 'sama', 'jokowi', 'anies', 'tidak_ada', 'datang', 'acara', 'di', 'monas']"
"['vivacoid', 'anies', 'dominasi', 'debat', 'pertama', 'dengan', 'retorika', 'yang', 'baik', 'dia', 'nilai', 'anies', 'punya', 'leluasa', 'serang', 'gagas', 'dua', 'kandidat', 'lain', 'karena', 'usung', 'visi', 'ubah']","['vivacoid', 'anies', 'dominasi', 'debat', 'pertama', 'dengan', 'retorika', 'yang', 'baik', 'dia', 'nilai', 'anies', 'punya', 'leluasa', 'serang', 'gagas', 'dua', 'kandidat', 'lain', 'karena', 'usung', 'visi', 'ubah']"
"['di', 'ganjar', 'sama', 'prabowo', 'sama', 'ada', 'mantan', 'napi', 'korupsi', 'yang', 'jadi', 'timses', 'resmi', 'nasional', 'di', 'anies', 'ada', 'tidak_sih']","['di', 'ganjar', 'sama', 'prabowo', 'sama', 'ada', 'mantan', 'narapidana', 'korupsi', 'yang', 'jadi', 'timses', 'resmi', 'nasional', 'di', 'anies', 'ada', 'tidak_sih']"
"['vivacoid', 'lama', 'debat', 'langsung', 'anies', 'tunjuk', 'gambar', 'diri', 'bagai', 'orang', 'yang', 'ajar']","['vivacoid', 'lama', 'debat', 'langsung', 'anies', 'tunjuk', 'gambar', 'diri', 'bagai', 'orang', 'yang', 'ajar']"
"['hai', 'bestie', 'saat', 'debat', 'perdana', 'capres', 'cawapres', 'kemaren', 'malam', 'sisa', 'momen', 'yang', 'dramatis', 'mana', 'sang', 'pangeran', 'lupa', 'kalau', 'dia', 'lagi', 'ada', 'di', 'area', 'mimbar', 'debat', 'tidak_tanding', 'bola', 'apalagi', 'sang', 'pangeran', 'sampai', 'ngos', 'ngosan', 'awokawokawok', 'gaco', 'anies', 'semalem', 'ordal']","['hai', 'bestie', 'saat', 'debat', 'perdana', 'capres', 'cawapres', 'kemarin', 'malam', 'sisa', 'momen', 'yang', 'dramatis', 'mana', 'sang', 'pangeran', 'lupa', 'kalau', 'dia', 'lagi', 'ada', 'di', 'area', 'mimbar', 'debat', 'tidak_tanding', 'bola', 'apalagi', 'sang', 'pangeran', 'sampai', 'ngos', 'ngosan', 'awokawokawok', 'gaco', 'anies', 'malam', 'ordal']"
"['anies', 'si', 'dablek', 'habis', 'uang', 'negara', 'triliun', 'tapi', 'tidak_bisa', 'atas', 'polusi', 'jungkook', 'is', 'coming', 'olivia', 'gaco', 'daesang', 'bangtan', 'debut', 'karina', 'wonbin', 'batter', 'up', 'views']","['anies', 'si', 'dablek', 'habis', 'uang', 'negara', 'triliun', 'tapi', 'tidak_bisa', 'atas', 'polusi', 'jungkook', 'is', 'coming', 'olivia', 'gaco', 'daesang', 'bangtan', 'debut', 'karina', 'wonbin', 'batter', 'up', 'views']"
"['kewalorenzo', 'bobby', 'risakotta', 'ayo', 'bli', 'ketut', 'maen', 'lah', 'ke', 'jakarta', 'biar', 'bisa', 'rasa', 'maju', 'jakarta', 'sejak', 'pimpin', 'anies']","['kewalorenzo', 'bobby', 'risakotta', 'ayo', 'beli', 'ketut', 'main', 'lah', 'ke', 'jakarta', 'biar', 'bisa', 'rasa', 'maju', 'jakarta', 'sejak', 'pimpin', 'anies']"
"['vivacoid', 'lama', 'debat', 'anies', 'dapat', 'tampil', 'dengan', 'tenang', 'dalam', 'jelas', 'segala', 'tanya', 'atas', 'masalah', 'yang', 'bahas', 'dalam', 'debat']","['vivacoid', 'lama', 'debat', 'anies', 'dapat', 'tampil', 'dengan', 'tenang', 'dalam', 'jelas', 'segala', 'tanya', 'atas', 'masalah', 'yang', 'bahas', 'dalam', 'debat']"
"['sobat', 'anies', 'partaisocmed', 'partaisocmed', 'kasih', 'fakta', 'nih']","['sobat', 'anies', 'partaisocmed', 'partaisocmed', 'kasih', 'fakta', 'ini']"
"['prabusantoso', 'wasle', 'sobat', 'anies', 'partaisocmed', 'iya', 'ya', 'saya', 'jdi', 'malu', 'ini', 'cari', 'presiden', 'lo', 'tidak_ketua', 'rt']","['prabusantoso', 'wasle', 'sobat', 'anies', 'partaisocmed', 'iya', 'iya', 'saya', 'jadi', 'malu', 'ini', 'cari', 'presiden', 'kamu', 'tidak_ketua', 'rt']"
"['vivacoid', 'dalam', 'debat', 'anies', 'hendak', 'manfaat', 'tren', 'yang', 'populer', 'di', 'sosial', 'media', 'untuk', 'menyebarluaskan', 'kritik', 'utama', 'kritik', 'tentang', 'merdeka', 'dapat']","['vivacoid', 'dalam', 'debat', 'anies', 'hendak', 'manfaat', 'trend', 'yang', 'populer', 'di', 'sosial', 'media', 'untuk', 'menyebarluaskan', 'kritik', 'utama', 'kritik', 'tentang', 'merdeka', 'dapat']"
"['andre', 'rosiade', 'pak', 'anies', 'janji', 'kepada', 'warga', 'jakarta', 'jalan', 'amanah', 'smpai', 'tuntas', 'pimpin', 'ibu', 'kota', 'jakarta', 'apakh', 'itu', 'salah', 'bang', 'kl', 'skrg', 'pak', 'anies', 'niat', 'bawa', 'ubah', 'apakh', 'itu', 'juga', 'salah', 'dan', 'tdk', 'etika', 'bang', 'rekam', 'jejak', 'sdh', 'bukti', 'beliau', 'tuntas', 'amanah', 'pimpin', 'jkt']","['andre', 'rosiade', 'pak', 'anies', 'janji', 'kepada', 'warga', 'jakarta', 'jalan', 'amanah', 'sampai', 'tuntas', 'pimpin', 'ibu', 'kota', 'jakarta', 'apakh', 'itu', 'salah', 'bang', 'kalau', 'sekarang', 'pak', 'anies', 'niat', 'bawa', 'ubah', 'apakh', 'itu', 'juga', 'salah', 'dan', 'tidak', 'etika', 'bang', 'rekam', 'jejak', 'sdh', 'bukti', 'beliau', 'tuntas', 'amanah', 'pimpin', 'jakarta']"
"['vivacoid', 'anies', 'orang', 'pimpin', 'yang', 'milik', 'semangat', 'yang', 'luar', 'biasa', 'kenal', 'dalam', 'solusi', 'untuk', 'hadap', 'bagai', 'tantang']","['vivacoid', 'anies', 'orang', 'pimpin', 'yang', 'milik', 'semangat', 'yang', 'luar', 'biasa', 'kenal', 'dalam', 'solusi', 'untuk', 'hadap', 'bagai', 'tantang']"
"['vivacoid', 'anies', 'milik', 'mampu', 'eksekusi', 'atau', 'implementasi', 'bijak', 'yang', 'laku', 'dengan', 'sungguh', 'sungguh', 'untuk', 'capai', 'hasil', 'yang', 'harap']","['vivacoid', 'anies', 'milik', 'mampu', 'eksekusi', 'atau', 'implementasi', 'bijak', 'yang', 'laku', 'dengan', 'sungguh', 'sungguh', 'untuk', 'capai', 'hasil', 'yang', 'harap']"
"['vivacoid', 'anies', 'adalah', 'contoh', 'nyata', 'orang', 'pimpin', 'yang', 'milik', 'semangat', 'yang', 'tidak_goyah']","['vivacoid', 'anies', 'adalah', 'contoh', 'nyata', 'orang', 'pimpin', 'yang', 'milik', 'semangat', 'yang', 'tidak_goyah']"
"['jansen', 'jsp', 'prabowo', 'analisa', 'mu', 'kalau', 'jujur', 'bkn', 'itu', 'benar', 'anda', 'benar', 'pintar', 'menganalisa', 'tp', 'demi', 'si', 'buah', 'hati', 'jadi', 'tidak_sesuai', 'dengan', 'hati', 'nurani', 'benar', 'pa', 'wowo', 'sdh', 'emosi', 'tp', 'untuk', 'tahan', 'emosi', 'nya', 'ucap', 'lah', 'mas', 'anies', 'mas', 'anies']","['jansen', 'jsp', 'prabowo', 'analisa', 'mu', 'kalau', 'jujur', 'bukan', 'itu', 'benar', 'anda', 'benar', 'pintar', 'menganalisa', 'tapi', 'demi', 'si', 'buah', 'hati', 'jadi', 'tidak_sesuai', 'dengan', 'hati', 'nurani', 'benar', 'pembimbing akademik', 'wowo', 'sdh', 'emosi', 'tapi', 'untuk', 'tahan', 'emosi', 'nya', 'ucap', 'lah', 'mas', 'anies', 'mas', 'anies']"
"['vivacoid', 'saya', 'nilai', 'anies', 'hasil', 'jelas', 'masalah', 'yang', 'muncul', 'di', 'dalam', 'debat', 'cara', 'konkret']","['vivacoid', 'saya', 'nilai', 'anies', 'hasil', 'jelas', 'masalah', 'yang', 'muncul', 'di', 'dalam', 'debat', 'cara', 'konkret']"
"['rekomendasi', 'buku', 'anak', 'untuk', 'anak', 'usia', 'tahun', 'buku', 'full', 'gambar', 'warna', 'bisa', 'buat', 'koleksi', 'tag', 'besok', 'senin', 'selasa', 'rabu', 'kamis', 'jumatberkah', 'sabtu', 'malam', 'minggu', 'malmingan', 'pagi', 'sarap', 'masih', 'makan', 'siang', 'gaco', 'anies', 'surabaya', 'gempa', 'olivia', 'hari', 'ibu', 'dana', 'ginting', 'desember']","['rekomendasi', 'buku', 'anak', 'untuk', 'anak', 'usia', 'tahun', 'buku', 'penuh', 'gambar', 'warna', 'bisa', 'buat', 'koleksi', 'tag', 'besok', 'senin', 'selasa', 'rabu', 'kamis', 'jumatberkah', 'sabtu', 'malam', 'minggu', 'malmingan', 'pagi', 'sarap', 'masih', 'makan', 'siang', 'gaco', 'anies', 'surabaya', 'gempa', 'olivia', 'hari', 'ibu', 'dana', 'ginting', 'desember']"
"['vivacoid', 'anies', 'adalah', 'sosok', 'yang', 'milik', 'tekad', 'luar', 'biasa', 'dalam', 'hadap', 'rintang', 'yang', 'menghadangnya']","['vivacoid', 'anies', 'adalah', 'sosok', 'yang', 'milik', 'tekad', 'luar', 'biasa', 'dalam', 'hadap', 'rintang', 'yang', 'menghadangnya']"
"['vivacoid', 'anies', 'selalu', 'tunjuk', 'teguh', 'dan', 'tekad', 'yang', 'luar', 'biasa', 'dalam', 'cari', 'solusi', 'untuk', 'wujud', 'visi', 'dan', 'misi', 'dalam', 'maju', 'daerah']","['vivacoid', 'anies', 'selalu', 'tunjuk', 'teguh', 'dan', 'tekad', 'yang', 'luar', 'biasa', 'dalam', 'cari', 'solusi', 'untuk', 'wujud', 'visi', 'dan', 'misi', 'dalam', 'maju', 'daerah']"
"['vivacoid', 'pakar', 'komunikasi', 'politik', 'universitas', 'brawijaya', 'verdi', 'firmantoro', 'juga', 'nilai', 'anies', 'bagai', 'capres', 'yang', 'runut', 'dalam', 'sampai', 'materi', 'debat']","['vivacoid', 'pakar', 'komunikasi', 'politik', 'universitas', 'brawijaya', 'verdi', 'firmantoro', 'juga', 'nilai', 'anies', 'bagai', 'capres', 'yang', 'runut', 'dalam', 'sampai', 'materi', 'debat']"
"['vivacoid', 'dengan', 'komitmen', 'hadap', 'baik', 'dan', 'bangun', 'anies', 'telah', 'cipta', 'landas', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'baik']","['vivacoid', 'dengan', 'komitmen', 'hadap', 'baik', 'dan', 'bangun', 'anies', 'telah', 'cipta', 'landas', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'baik']"
"['andre', 'rosiade', 'takut', 'banget', 'ya', 'da', 'anies', 'jadi', 'presiden', 'saya', 'yang', 'darah', 'sumbar', 'malu', 'juga', 'sama', 'kengototan', 'anda', 'bela', 'prabowo']","['andre', 'rosiade', 'takut', 'banget', 'iya', 'da', 'anies', 'jadi', 'presiden', 'saya', 'yang', 'darah', 'sumbar', 'malu', 'juga', 'sama', 'kengototan', 'anda', 'bela', 'prabowo']"
"['detikcom', 'detiksumut', 'ya', 'waktu', 'itu', 'uas', 'sadar', 'bahwa', 'kita', 'harus', 'pilih', 'sandal', 'jepit', 'atau', 'bakiak', 'sama', 'buruk', 'tapi', 'harus', 'tetap', 'pilih', 'sekarang', 'ada', 'anies', 'dan', 'ganjar', 'yg', 'lebih', 'punya', 'ide', 'dan', 'gagas', 'maka', 'sandal', 'jepit', 'pun', 'tinggal']","['detikcom', 'detiksumut', 'iya', 'waktu', 'itu', 'uas', 'sadar', 'bahwa', 'kita', 'harus', 'pilih', 'sandal', 'jepit', 'atau', 'bakiak', 'sama', 'buruk', 'tapi', 'harus', 'tetap', 'pilih', 'sekarang', 'ada', 'anies', 'dan', 'ganjar', 'yang', 'lebih', 'punya', 'ide', 'dan', 'gagas', 'maka', 'sandal', 'jepit', 'pun', 'tinggal']"
"['vivacoid', 'telah', 'lihat', 'debat', 'saya', 'nilau', 'anies', 'pimpin', 'yang', 'selalu', 'milik', 'solusi', 'dalam', 'hadap', 'bagai', 'rintang']","['vivacoid', 'telah', 'lihat', 'debat', 'saya', 'nilau', 'anies', 'pimpin', 'yang', 'selalu', 'milik', 'solusi', 'dalam', 'hadap', 'bagai', 'rintang']"
"['vivacoid', 'sangat', 'lihat', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'capres', 'yang', 'bisa', 'jawab', 'tanya', 'dengan', 'jawab', 'yang', 'muas']","['vivacoid', 'sangat', 'lihat', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'capres', 'yang', 'bisa', 'jawab', 'tanya', 'dengan', 'jawab', 'yang', 'muas']"
"['mayapada', 'gabisa', 'cari', 'salah', 'anies', 'sampe', 'salah', 'dukung', 'pun', 'cari', 'ini', 'mo', 'milih', 'presiden', 'atau', 'mo', 'milih', 'dukung']","['mayapada', 'tidak bisa', 'cari', 'salah', 'anies', 'sampai', 'salah', 'dukung', 'pun', 'cari', 'ini', 'mau', 'milih', 'presiden', 'atau', 'mau', 'milih', 'dukung']"
"['semua', 'omong', 'anies', 'itu', 'ngibul', 'program', 'program', 'amburadul', 'jungkook', 'is', 'coming', 'olivia', 'gaco', 'daesang', 'bangtan', 'debut', 'karina', 'wonbin', 'batter', 'up', 'views']","['semua', 'omong', 'anies', 'itu', 'berbohong', 'program', 'program', 'amburadul', 'jungkook', 'is', 'coming', 'olivia', 'gaco', 'daesang', 'bangtan', 'debut', 'karina', 'wonbin', 'batter', 'up', 'views']"
"['vivacoid', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'bisa', 'tanggap', 'nyata', 'dengan', 'argumen', 'yang', 'sangat', 'bobot', 'dan', 'tentu', 'muas', 'rakyat']","['vivacoid', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'bisa', 'tanggap', 'nyata', 'dengan', 'argumen', 'yang', 'sangat', 'bobot', 'dan', 'tentu', 'muas', 'rakyat']"
"['kimberley', 'klo', 'ulama', 'itu', 'tahu', 'jejak', 'digital', 'pak', 'anies', 'waktu', 'wawancara', 'dgn', 'najwa', 'shihab', 'lama', 'pak', 'prabowo', 'nyapres', 'saya', 'tdk', 'akan', 'maju', 'nyapres', 'nyata', 'waktu', 'debat', 'pojok', 'pak', 'prabowo', 'mosok', 'sih', 'orang', 'yg', 'ingkar', 'janji', 'gitu', 'akan', 'dukung', 'tidak_iye']","['kimberley', 'kalau', 'ulama', 'itu', 'tahu', 'jejak', 'digital', 'pak', 'anies', 'waktu', 'wawancara', 'dengan', 'najwa', 'shihab', 'lama', 'pak', 'prabowo', 'nyapres', 'saya', 'tidak', 'akan', 'maju', 'nyapres', 'nyata', 'waktu', 'debat', 'pojok', 'pak', 'prabowo', 'masa', 'sih', 'orang', 'yang', 'ingkar', 'janji', 'gitu', 'akan', 'dukung', 'tidak_iya']"
"['david', 'irawanrommi', 'kimberley', 'campaga', 'ajengcute', 'propaganda', 'tjel', 'up', 'bank', 'joee', 'ndons', 'back', 'bengkeldodo', 'itu', 'hanya', 'dapat', 'dia', 'anggota', 'dpr', 'dr', 'psi', 'jadi', 'pegang', 'yah', 'wakakaka', 'kamu', 'tnton', 'video', 'fullnya', 'di', 'youtube', 'justru', 'anies', 'itu', 'jegal', 'anggar', 'makanya', 'tonton', 'youtube', 'sampai', 'selesai']","['david', 'irawanrommi', 'kimberley', 'campaga', 'ajengcute', 'propaganda', 'tjel', 'up', 'bank', 'joee', 'ndons', 'kembali', 'bengkeldodo', 'itu', 'hanya', 'dapat', 'dia', 'anggota', 'dpr', 'dari', 'psi', 'jadi', 'pegang', 'yah', 'wakakaka', 'kamu', 'tnton', 'video', 'fullnya', 'di', 'youtube', 'justru', 'anies', 'itu', 'jegal', 'anggar', 'makanya', 'tonton', 'youtube', 'sampai', 'selesai']"
"['shereen', 'hasbil', 'lbs', 'aniesbaswedan', 'anies', 'jago', 'debat', 'tapi', 'juga', 'jago', 'ngeles', 'kalau', 'tanya', 'jawabanya', 'mutar', 'spy', 'bisa', 'ngeles', 'lain', 'yg', 'kata', 'lain', 'yg', 'kerja', 'dia', 'bajing', 'bohong', 'nggak', 'etika', 'prabowo', 'yg', 'usung', 'dia', 'jadi', 'gubernur', 'di', 'mata', 'najwa', 'janji', 'nggak', 'calon', 'diri', 'jk', 'prabowo', 'juga', 'mecalonkan', 'diri']","['shereen', 'hasbil', 'lbs', 'aniesbaswedan', 'anies', 'jago', 'debat', 'tapi', 'juga', 'jago', 'berkilah', 'kalau', 'tanya', 'jawab', 'putar', 'supaya', 'bisa', 'berkilah', 'lain', 'yang', 'kata', 'lain', 'yang', 'kerja', 'dia', 'bajing', 'bohong', 'tidak', 'etika', 'prabowo', 'yang', 'usung', 'dia', 'jadi', 'gubernur', 'di', 'mata', 'najwa', 'janji', 'tidak', 'calon', 'diri', 'jk', 'prabowo', 'juga', 'mecalonkan', 'diri']"
"['ch', 'chotimah', 'rawa', 'ahok', 'juga', 'produk', 'prabowo', 'masuk', 'anies']","['ch', 'chotimah', 'rawa', 'ahok', 'juga', 'produk', 'prabowo', 'masuk', 'anies']"
"['msaid', 'didu', 'anies', 'the', 'legend', 'of', 'avathar', 'sang', 'kendali', 'angin']","['msaid', 'didu', 'anies', 'the', 'legend', 'of', 'avathar', 'sang', 'kendali', 'angin']"
"['ulul', 'albabaya', 'andika', 'sobat', 'anies', 'partaisocmed', 'iya', 'sambil', 'jilatin', 'lubang', 'pantat', 'admin', 'socmed', 'emang', 'otak', 'sengklek']","['ulul', 'albabaya', 'andika', 'sobat', 'anies', 'partaisocmed', 'iya', 'sambil', 'jilatin', 'lubang', 'pantat', 'admin', 'socmed', 'emang', 'otak', 'sengklek']"
"['partaisocmed', 'kalo', 'balik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggap', 'anda', 'hadap', 'anies', 'dia', 'jawab', 'sorry', 'ni', 'ye', 'asumsi', 'awokwokwok']","['partaisocmed', 'kalau', 'balik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggap', 'anda', 'hadap', 'anies', 'dia', 'jawab', 'maaf', 'ini', 'ye', 'asumsi', 'awokwokwok']"
"['anies', 'baswedan', 'sebut', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'perintah', 'nyata', 'yang', 'lontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'ban', 'oleh', 'partai', 'gerindra']","['anies', 'baswedan', 'sebut', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'perintah', 'nyata', 'yang', 'lontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'ban', 'oleh', 'partai', 'gerindra']"
"['anies', 'sindir', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']","['anies', 'sindir', 'prabowo', 'tidak_tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']"
"['resmi', 'dapat', 'dukung', 'uas', 'dan', 'hrs', 'ini', 'pakta', 'integritas', 'yang', 'harus', 'laksana', 'anies', 'baswedan']","['resmi', 'dapat', 'dukung', 'uas', 'dan', 'harus', 'ini', 'pakta', 'integritas', 'yang', 'harus', 'laksana', 'anies', 'baswedan']"
"['hari', 'telah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'dan', 'joget', 'sama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']","['hari', 'telah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'unjung', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'nyanyi', 'dan', 'joget', 'sama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']"
"['andre', 'rosiade', 'ini', 'antara', 'anies', 'ama', 'wowo', 'emang', 'sama', 'sama', 'bego', 'apa', 'gimana', 'ya', 'bimays', 'tolak', 'lupa']","['andre', 'rosiade', 'ini', 'antara', 'anies', 'sama', 'wowo', 'emang', 'sama', 'sama', 'bego', 'apa', 'bagaimana', 'iya', 'bimays', 'tolak', 'lupa']"
"['serang', 'balik', 'anies', 'strike']","['serang', 'balik', 'anies', 'strike']"
"['abraham', 'samad', 'gugat', 'jika', 'prabowo', 'pilih', 'jd', 'presiden', 'kelleher', 'olivia', 'anies', 'adidas', 'daesang', 'gaco', 'surabaya', 'pagi', 'gempa', 'ginting', 'dana', 'brighton', 'moldova', 'molly', 'pilih', 'baik', 'first', 'lady']","['abraham', 'samad', 'gugat', 'jika', 'prabowo', 'pilih', 'jadi', 'presiden', 'kelleher', 'olivia', 'anies', 'adidas', 'daesang', 'gaco', 'surabaya', 'pagi', 'gempa', 'ginting', 'dana', 'brighton', 'moldova', 'molly', 'pilih', 'baik', 'pertama', 'lady']"
"['tvonenews', 'biasa', 'buzzer', 'mahh', 'kalo', 'tidak_nemu', 'lemah', 'anies', 'akhir', 'bikin', 'hasut', 'kalo', 'engga', 'ya', 'tidak_makan']","['tvonenews', 'biasa', 'buzzer', 'mahh', 'kalau', 'tidak_nemu', 'lemah', 'anies', 'akhir', 'bikin', 'hasut', 'kalau', 'engga', 'iya', 'tidak_makan']"
