tokenizing,stemming
"['kewalorenzo', 'bobby', 'risakotta', 'ayo', 'bli', 'ketut', 'maen', 'lah', 'ke', 'jakarta', 'biar', 'bisa', 'merasakan', 'kemajuan', 'jakarta', 'sejak', 'dipimpin', 'anies']",kewalorenzo bobby risakotta ayo bli ketut maen lah ke jakarta biar bisa rasa maju jakarta sejak pimpin anies
"['vivacoid', 'selama', 'debat', 'anies', 'dapat', 'tampil', 'dengan', 'tenang', 'dalam', 'menjelaskan', 'segala', 'pertanyaan', 'atas', 'permasalahan', 'yang', 'dibahas', 'dalam', 'debat']",vivacoid lama debat anies dapat tampil dengan tenang dalam jelas segala tanya atas masalah yang bahas dalam debat
"['sobat', 'anies', 'partaisocmed', 'partaisocmed', 'dikasih', 'fakta', 'nih']",sobat anies partaisocmed partaisocmed kasih fakta nih
"['prabusantoso', 'wasle', 'sobat', 'anies', 'partaisocmed', 'iya', 'ya', 'saya', 'jdi', 'malu', 'ini', 'cari', 'presiden', 'lo', 'bukan', 'ketua', 'rt']",prabusantoso wasle sobat anies partaisocmed iya ya saya jdi malu ini cari presiden lo bukan ketua rt
"['vivacoid', 'dalam', 'debatnya', 'anies', 'hendak', 'memanfaatkan', 'tren', 'yang', 'populer', 'di', 'sosial', 'media', 'untuk', 'menyebarluaskan', 'kritik', 'terutama', 'kritik', 'tentang', 'kemerdekaan', 'berpendapat']",vivacoid dalam debat anies hendak manfaat tren yang populer di sosial media untuk menyebarluaskan kritik utama kritik tentang merdeka dapat
"['andre', 'rosiade', 'pak', 'anies', 'berjanji', 'kepada', 'warga', 'jakarta', 'menjalankan', 'amanah', 'smpai', 'tuntas', 'memimpin', 'ibu', 'kota', 'jakarta', 'apakh', 'itu', 'salah', 'bang', 'kl', 'skrg', 'pak', 'anies', 'berniat', 'membawa', 'perubahan', 'apakh', 'itu', 'juga', 'salah', 'dan', 'tdk', 'beretika', 'bang', 'rekam', 'jejak', 'sdh', 'terbukti', 'beliau', 'menuntaskan', 'amanah', 'memimpin', 'jkt']",andre rosiade pak anies janji kepada warga jakarta jalan amanah smpai tuntas pimpin ibu kota jakarta apakh itu salah bang kl skrg pak anies niat bawa ubah apakh itu juga salah dan tdk etika bang rekam jejak sdh bukti beliau tuntas amanah pimpin jkt
"['vivacoid', 'anies', 'seorang', 'pemimpin', 'yang', 'memiliki', 'semangat', 'yang', 'luar', 'biasa', 'terkenal', 'dalam', 'solusinya', 'untuk', 'menghadapi', 'berbagai', 'tantangan']",vivacoid anies orang pimpin yang milik semangat yang luar biasa kenal dalam solusi untuk hadap bagai tantang
"['vivacoid', 'anies', 'memiliki', 'kemampuan', 'eksekusi', 'atau', 'implementasi', 'kebijakan', 'yang', 'dilakukan', 'dengan', 'sungguh', 'sungguh', 'untuk', 'mencapai', 'hasil', 'yang', 'diharapkan']",vivacoid anies milik mampu eksekusi atau implementasi bijak yang laku dengan sungguh sungguh untuk capai hasil yang harap
"['vivacoid', 'anies', 'adalah', 'contoh', 'nyata', 'seorang', 'pemimpin', 'yang', 'memiliki', 'semangat', 'yang', 'tak', 'tergoyahkan']",vivacoid anies adalah contoh nyata orang pimpin yang milik semangat yang tak goyah
"['jansen', 'jsp', 'prabowo', 'analisa', 'mu', 'kalau', 'jujur', 'bkn', 'itu', 'sebenarnya', 'anda', 'sebenarnya', 'pintar', 'menganalisa', 'tp', 'demi', 'si', 'buah', 'hati', 'menjadi', 'tidak', 'sesuai', 'dengan', 'hati', 'nurani', 'sebenarnya', 'pa', 'wowo', 'sdh', 'emosi', 'tp', 'untuk', 'menahan', 'emosi', 'nya', 'diucapkan', 'lah', 'mas', 'anies', 'mas', 'anies']",jansen jsp prabowo analisa mu kalau jujur bkn itu benar anda benar pintar menganalisa tp demi si buah hati jadi tidak sesuai dengan hati nurani benar pa wowo sdh emosi tp untuk tahan emosi nya ucap lah mas anies mas anies
"['vivacoid', 'saya', 'menilai', 'anies', 'berhasil', 'menjelaskan', 'permasalahan', 'yang', 'muncul', 'di', 'dalam', 'debat', 'secara', 'konkret']",vivacoid saya nilai anies hasil jelas masalah yang muncul di dalam debat cara konkret
"['rekomendasi', 'buku', 'anak', 'untuk', 'anak', 'usia', 'tahun', 'buku', 'full', 'gambar', 'warna', 'bisa', 'buat', 'koleksi', 'tag', 'besok', 'senin', 'selasa', 'rabu', 'kamis', 'jumatberkah', 'sabtu', 'malam', 'mingguan', 'malmingan', 'pagi', 'sarapan', 'masih', 'makan', 'siang', 'gacoan', 'anies', 'surabaya', 'gempa', 'olivia', 'hari', 'ibu', 'dana', 'ginting', 'desember']",rekomendasi buku anak untuk anak usia tahun buku full gambar warna bisa buat koleksi tag besok senin selasa rabu kamis jumatberkah sabtu malam minggu malmingan pagi sarap masih makan siang gaco anies surabaya gempa olivia hari ibu dana ginting desember
"['vivacoid', 'anies', 'adalah', 'sosok', 'yang', 'memiliki', 'tekad', 'luar', 'biasa', 'dalam', 'menghadapi', 'rintangan', 'yang', 'menghadangnya']",vivacoid anies adalah sosok yang milik tekad luar biasa dalam hadap rintang yang menghadangnya
"['vivacoid', 'anies', 'selalu', 'menunjukkan', 'keteguhan', 'dan', 'tekad', 'yang', 'luar', 'biasa', 'dalam', 'mencari', 'solusi', 'untuk', 'mewujudkan', 'visi', 'dan', 'misinya', 'dalam', 'memajukan', 'daerah']",vivacoid anies selalu tunjuk teguh dan tekad yang luar biasa dalam cari solusi untuk wujud visi dan misi dalam maju daerah
"['vivacoid', 'pakar', 'komunikasi', 'politik', 'universitas', 'brawijaya', 'verdi', 'firmantoro', 'juga', 'menilai', 'anies', 'sebagai', 'capres', 'yang', 'runut', 'dalam', 'menyampaikan', 'materi', 'debat']",vivacoid pakar komunikasi politik universitas brawijaya verdi firmantoro juga nilai anies bagai capres yang runut dalam sampai materi debat
"['vivacoid', 'dengan', 'komitmennya', 'terhadap', 'perbaikan', 'dan', 'pembangunan', 'anies', 'telah', 'menciptakan', 'landasan', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'baik']",vivacoid dengan komitmen hadap baik dan bangun anies telah cipta landas untuk masa depan yang lebih baik
"['andre', 'rosiade', 'takut', 'banget', 'ya', 'da', 'anies', 'jadi', 'presiden', 'saya', 'yang', 'berdarah', 'sumbar', 'malu', 'juga', 'sama', 'kengototan', 'anda', 'membela', 'prabowo']",andre rosiade takut banget ya da anies jadi presiden saya yang darah sumbar malu juga sama kengototan anda bela prabowo
"['detikcom', 'detiksumut', 'ya', 'waktu', 'itu', 'uas', 'sadar', 'bahwa', 'kita', 'harus', 'pilih', 'sandal', 'jepit', 'atau', 'bakiak', 'sama', 'buruknya', 'tapi', 'harus', 'tetap', 'memilih', 'sekarang', 'ada', 'anies', 'dan', 'ganjar', 'yg', 'lebih', 'punya', 'ide', 'dan', 'gagasan', 'maka', 'sandal', 'jepit', 'pun', 'ditinggalkan']",detikcom detiksumut ya waktu itu uas sadar bahwa kita harus pilih sandal jepit atau bakiak sama buruk tapi harus tetap pilih sekarang ada anies dan ganjar yg lebih punya ide dan gagas maka sandal jepit pun tinggal
"['vivacoid', 'setelah', 'melihat', 'debat', 'saya', 'menilau', 'anies', 'pemimpin', 'yang', 'selalu', 'memiliki', 'solusi', 'dalam', 'menghadapi', 'berbagai', 'rintangan']",vivacoid telah lihat debat saya nilau anies pimpin yang selalu milik solusi dalam hadap bagai rintang
"['vivacoid', 'sangat', 'terlihat', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'capres', 'yang', 'bisa', 'menjawab', 'pertanyaan', 'dengan', 'jawaban', 'yang', 'memuaskan']",vivacoid sangat lihat dalam debat capres anies baswedan capres yang bisa jawab tanya dengan jawab yang muas
"['mayapada', 'gabisa', 'cari', 'kesalahan', 'anies', 'sampe', 'kesalahan', 'pendukungnya', 'pun', 'dicari', 'ini', 'mo', 'milih', 'presiden', 'atau', 'mo', 'milih', 'pendukungnya']",mayapada gabisa cari salah anies sampe salah dukung pun cari ini mo milih presiden atau mo milih dukung
"['semua', 'omongan', 'anies', 'itu', 'ngibul', 'program', 'programnya', 'amburadul', 'jungkook', 'is', 'coming', 'olivia', 'gacoan', 'daesang', 'bangtan', 'debut', 'karina', 'wonbin', 'batter', 'up', 'views']",semua omong anies itu ngibul program program amburadul jungkook is coming olivia gaco daesang bangtan debut karina wonbin batter up views
"['vivacoid', 'dalam', 'debat', 'capres', 'anies', 'baswedan', 'bisa', 'menanggapi', 'pernyataan', 'dengan', 'argumen', 'yang', 'sangat', 'berbobot', 'dan', 'tentunya', 'memuaskan', 'rakyat']",vivacoid dalam debat capres anies baswedan bisa tanggap nyata dengan argumen yang sangat bobot dan tentu muas rakyat
"['kimberley', 'klo', 'ulama', 'itu', 'tahu', 'jejak', 'digital', 'pak', 'anies', 'waktu', 'wawancara', 'dgn', 'najwa', 'shihab', 'selama', 'pak', 'prabowo', 'nyapres', 'saya', 'tdk', 'akan', 'maju', 'nyapres', 'ternyata', 'waktu', 'debat', 'memojokan', 'pak', 'prabowo', 'mosok', 'sih', 'orang', 'yg', 'ingkar', 'janji', 'gitu', 'akan', 'didukung', 'tak', 'iye']",kimberley klo ulama itu tahu jejak digital pak anies waktu wawancara dgn najwa shihab lama pak prabowo nyapres saya tdk akan maju nyapres nyata waktu debat pojok pak prabowo mosok sih orang yg ingkar janji gitu akan dukung tak iye
"['david', 'irawanrommi', 'kimberley', 'campaga', 'ajengcute', 'propaganda', 'tjel', 'up', 'bank', 'joee', 'ndons', 'back', 'bengkeldodo', 'itu', 'hanya', 'pendapat', 'dia', 'anggota', 'dpr', 'dr', 'psi', 'jadi', 'pegangan', 'yah', 'wakakaka', 'kamu', 'tnton', 'video', 'fullnya', 'di', 'youtube', 'justru', 'anies', 'itu', 'dijegal', 'anggarannya', 'makanya', 'tonton', 'youtube', 'sampai', 'selesai']",david irawanrommi kimberley campaga ajengcute propaganda tjel up bank joee ndons back bengkeldodo itu hanya dapat dia anggota dpr dr psi jadi pegang yah wakakaka kamu tnton video fullnya di youtube justru anies itu jegal anggar makanya tonton youtube sampai selesai
"['shereen', 'hasbil', 'lbs', 'aniesbaswedan', 'anies', 'jago', 'debat', 'tapi', 'juga', 'jago', 'ngeles', 'kalau', 'ditanya', 'jawabanya', 'mutar', 'spy', 'bisa', 'ngeles', 'lain', 'yg', 'dikatakan', 'lain', 'yg', 'dikerjakan', 'dia', 'bajingan', 'pembohong', 'nggak', 'beretika', 'prabowo', 'yg', 'mengusung', 'dia', 'jadi', 'gubernur', 'di', 'mata', 'najwa', 'janji', 'nggak', 'mencalonkan', 'diri', 'jk', 'prabowo', 'juga', 'mecalonkan', 'diri']",shereen hasbil lbs aniesbaswedan anies jago debat tapi juga jago ngeles kalau tanya jawabanya mutar spy bisa ngeles lain yg kata lain yg kerja dia bajing bohong nggak etika prabowo yg usung dia jadi gubernur di mata najwa janji nggak calon diri jk prabowo juga mecalonkan diri
"['ch', 'chotimah', 'kurawa', 'ahok', 'juga', 'produk', 'prabowo', 'termasuk', 'anies']",ch chotimah rawa ahok juga produk prabowo masuk anies
"['msaid', 'didu', 'anies', 'the', 'legend', 'of', 'avathar', 'sang', 'pengendali', 'angin']",msaid didu anies the legend of avathar sang kendali angin
"['ulul', 'albabaya', 'andika', 'sobat', 'anies', 'partaisocmed', 'iya', 'sambil', 'jilatin', 'lubang', 'pantat', 'admin', 'socmed', 'emang', 'otaknya', 'sengklek']",ulul albabaya andika sobat anies partaisocmed iya sambil jilatin lubang pantat admin socmed emang otak sengklek
"['partaisocmed', 'kalo', 'dibalik', 'tanya', 'pak', 'prabowo', 'bagaimana', 'tanggapan', 'anda', 'terhadap', 'anies', 'dia', 'jawab', 'sorry', 'ni', 'ye', 'asumsi', 'awokwokwok']",partaisocmed kalo balik tanya pak prabowo bagaimana tanggap anda hadap anies dia jawab sorry ni ye asumsi awokwokwok
"['anies', 'baswedan', 'menyebut', 'prabowo', 'tak', 'tahan', 'menjadi', 'oposisi', 'pemerintah', 'pernyataan', 'yang', 'terlontar', 'saat', 'debat', 'perdana', 'capres', 'itu', 'dibantah', 'oleh', 'partai', 'gerindra']",anies baswedan sebut prabowo tak tahan jadi oposisi perintah nyata yang lontar saat debat perdana capres itu ban oleh partai gerindra
"['anies', 'sindir', 'prabowo', 'tak', 'tahan', 'jadi', 'oposisi', 'nusron', 'wahid', 'demi', 'rekonsiliasi', 'nasional']",anies sindir prabowo tak tahan jadi oposisi nusron wahid demi rekonsiliasi nasional
"['resmi', 'dapat', 'dukungan', 'uas', 'dan', 'hrs', 'ini', 'pakta', 'integritas', 'yang', 'harus', 'dilaksanakan', 'anies', 'baswedan']",resmi dapat dukung uas dan hrs ini pakta integritas yang harus laksana anies baswedan
"['sehari', 'setelah', 'debat', 'capres', 'no', 'urut', 'anies', 'baswedan', 'mengunjungi', 'ustadz', 'abdul', 'somad', 'di', 'riau', 'adapun', 'capres', 'nomor', 'urut', 'prabowo', 'subianto', 'bernyanyi', 'dan', 'berjoget', 'bersama', 'para', 'alumni', 'akmil', 'dan', 'presiden', 'ri', 'ke', 'susilo', 'bambang', 'yudhoyono']",hari telah debat capres no urut anies baswedan unjung ustadz abdul somad di riau adapun capres nomor urut prabowo subianto nyanyi dan joget sama para alumni akmil dan presiden ri ke susilo bambang yudhoyono
"['andre', 'rosiade', 'ini', 'antara', 'anies', 'ama', 'wowo', 'emang', 'sama', 'sama', 'bego', 'apa', 'gimana', 'ya', 'bimays', 'menolak', 'lupa']",andre rosiade ini antara anies ama wowo emang sama sama bego apa gimana ya bimays tolak lupa
"['serangan', 'baliknya', 'anies', 'strike']",serang balik anies strike
"['abraham', 'samad', 'menggugat', 'jika', 'prabowo', 'terpilih', 'jd', 'presiden', 'kelleher', 'olivia', 'anies', 'adidas', 'daesang', 'gacoan', 'surabaya', 'pagii', 'gempa', 'ginting', 'dana', 'brighton', 'moldova', 'molly', 'pilihan', 'terbaik', 'first', 'lady']",abraham samad gugat jika prabowo pilih jd presiden kelleher olivia anies adidas daesang gaco surabaya pagi gempa ginting dana brighton moldova molly pilih baik first lady
"['tvonenews', 'biasa', 'buzzer', 'mahh', 'kalo', 'gak', 'nemu', 'kelemahan', 'anies', 'akhirnya', 'bikin', 'hasutan', 'kalo', 'engga', 'ya', 'gak', 'makan']",tvonenews biasa buzzer mahh kalo gak nemu lemah anies akhir bikin hasut kalo engga ya gak makan
"['are', 'inismyname', 'propaganda', 'bengkeldodo', 'ndons', 'back', 'adri', 'andreassolusi', 'mpoklela', 'florieliciouss', 'kimberley', 'bank', 'joee', 'bangsaygsujud', 'ibarat', 'pertandingan', 'sepak', 'bola', 'suporter', 'yang', 'kalah', 'pasti', 'kecewa', 'ngomel', 'tidak', 'bahagia', 'dan', 'mencari', 'cari', 'kesalahan', 'musuh', 'itulah', 'yang', 'dialami', 'kubu', 'prabowo', 'dan', 'ganjar', 'hanya', 'pendukung', 'team', 'anies', 'yng', 'bahagia', 'saat', 'ini']",are inismyname propaganda bengkeldodo ndons back adri andreassolusi mpoklela florieliciouss kimberley bank joee bangsaygsujud ibarat tanding sepak bola suporter yang kalah pasti kecewa ngomel tidak bahagia dan cari cari salah musuh itu yang alami kubu prabowo dan ganjar hanya dukung team anies yng bahagia saat ini
"['menghanyurkan', 'ini', 'genuinely', 'nanya', 'misal', 'aku', 'pilih', 'anies', 'muhaimin', 'tp', 'aku', 'ga', 'pilih', 'legislatif', 'dari', 'pks', 'nasdem', 'dll', 'nya', 'karena', 'contoh', 'pks', 'dan', 'ruu', 'nya', 'yg', 'problematik', 'gitu', 'gimana']",menghanyurkan ini genuinely nanya misal aku pilih anies muhaimin tp aku ga pilih legislatif dari pks nasdem dll nya karena contoh pks dan ruu nya yg problematik gitu gimana
"['kimberley', 'jelas', 'tak', 'level', 'lah', 'mbak', 'pak', 'anies', 'tuh', 'capres', 'sedangkan', 'bang', 'fahri', 'cuman', 'juru', 'bicara', 'kl', 'yg', 'buat', 'tweet', 'tuh', 'pak', 'prabowo', 'baru', 'tuh', 'selevel', 'dgn', 'pak', 'anies', 'sama', 'capres', 'cerdas', 'dikit', 'dan', 'berhusnudzon', 'napa', 'siih', 'mbak', 'kata', 'nya', 'pilpres', 'hrs', 'gembira', 'lupa', 'yaa', 'gemoy']",kimberley jelas tak level lah mbak pak anies tuh capres sedang bang fahri cuman juru bicara kl yg buat tweet tuh pak prabowo baru tuh level dgn pak anies sama capres cerdas dikit dan berhusnudzon napa siih mbak kata nya pilpres hrs gembira lupa yaa gemoy
"['anies', 'dengan', 'angkuh', 'ingin', 'menegakan', 'hukum', 'padahal', 'kepada', 'para', 'pendukungnya', 'bermasalah', 'tidak', 'berani', 'tego', 'gacoan', 'olivia', 'jill', 'biden', 'daesang', 'gempa', 'adidas', 'surabaya', 'batter', 'up', 'views', 'pilihan', 'terbaik', 'melania', 'bangtan', 'debut']",anies dengan angkuh ingin tega hukum padahal kepada para dukung masalah tidak berani tego gaco olivia jill biden daesang gempa adidas surabaya batter up views pilih baik melania bangtan debut
"['bobby', 'risakotta', 'mm', 'kayaknya', 'anda', 'ngga', 'yakin', 'nih', 'sama', 'kualitas', 'capres', 'yg', 'anda', 'dukung', 'sehingga', 'butuh', 'bawa', 'nama', 'orang', 'lain', 'yg', 'menurut', 'delusi', 'anda', 'lebih', 'baik', 'dari', 'anies', 'wake', 'up', 'bro', 'ikhlaskan', 'hati', 'untuk', 'kebaikan', 'indonesia', 'seluruhnya', 'biarkan', 'yg', 'terbaik', 'yg', 'terpilih']",bobby risakotta mm kayak anda ngga yakin nih sama kualitas capres yg anda dukung sehingga butuh bawa nama orang lain yg turut delusi anda lebih baik dari anies wake up bro ikhlas hati untuk baik indonesia seluruh biar yg baik yg pilih
"['anies', 'sosok', 'capres', 'yang', 'tidak', 'memiliki', 'adab', 'kepada', 'orang', 'yang', 'lebih', 'tua', 'gacoan', 'olivia', 'jill', 'biden', 'daesang', 'gempa', 'adidas', 'surabaya', 'batter', 'up', 'views', 'pilihan', 'terbaik', 'melania', 'bangtan', 'debut']",anies sosok capres yang tidak milik adab kepada orang yang lebih tua gaco olivia jill biden daesang gempa adidas surabaya batter up views pilih baik melania bangtan debut
"['softwarnews', 'macam', 'serangan', 'prabowo', 'ke', 'anies', 'lalu', 'anies', 'nampol', 'balik', 'prabowo', 'woi']",softwarnews macam serang prabowo ke anies lalu anies nampol balik prabowo woi
"['kantaldkintil', 'bukanasamgaram', 'tapi', 'yg', 'terjadi', 'anggota', 'mrk', 'yg', 'terbunuh', 'kan', 'orang', 'udah', 'terbunuh', 'ga', 'dapet', 'jabatan', 'anies', 'ga', 'nolong', 'klo', 'mrk', 'mau', 'nyoblos', 'dukung', 'itu', 'cm', 'hak', 'warga', 'negara', 'mau', 'golput', 'jg', 'hak', 'mrk', 'selama', 'mrk', 'bukan', 'genocide', 'supporters', 'or', 'genocide', 'actors', 'dan', 'gak', 'dikasih', 'jabatan', 'mrk', 'ga', 'bsa', 'berbuat', 'ap']",kantaldkintil bukanasamgaram tapi yg jadi anggota mrk yg bunuh kan orang udah bunuh ga dapet jabat anies ga nolong klo mrk mau nyoblos dukung itu cm hak warga negara mau golput jg hak mrk lama mrk bukan genocide supporters or genocide actors dan gak kasih jabat mrk ga bsa buat ap
"['anies', 'selalu', 'terjebak', 'dalam', 'asumsi', 'pribadi', 'tanpa', 'adanya', 'dukungan', 'bukti', 'dan', 'fakta', 'gacoan', 'olivia', 'jill', 'biden', 'daesang', 'gempa', 'adidas', 'surabaya', 'batter', 'up', 'views', 'pilihan', 'terbaik', 'melania', 'bangtan', 'debut']",anies selalu jebak dalam asumsi pribadi tanpa ada dukung bukti dan fakta gaco olivia jill biden daesang gempa adidas surabaya batter up views pilih baik melania bangtan debut
"['sujarmufc', 'dandhy', 'laksono', 'ga', 'ada', 'yg', 'peduli', 'org', 'di', 'km', 'itu', 'pemuja', 'riziq', 'soalnya', 'ga', 'usah', 'menurunkan', 'suara', 'anies', 'dgn', 'org', 'kaya', 'riziq', 'dan', 'pengikutnya']",sujarmufc dandhy laksono ga ada yg peduli org di km itu puja riziq soal ga usah turun suara anies dgn org kaya riziq dan ikut
"['kamaloeby', 'tvonenews', 'jgn', 'suuzon', 'bang', 'orang', 'paling', 'ikhlas', 'itu', 'pak', 'prabowo', 'gak', 'mungkin', 'mainkan', 'cara', 'kotor', 'seperti', 'itu', 'pak', 'prabowo', 'pasti', 'ikhlas', 'kalo', 'nanti', 'tidak', 'terpilih', 'lagi', 'pak', 'prabowo', 'ikhlas', 'klo', 'anies', 'atau', 'ganjar', 'yg', 'terpilih', 'nanti', 'tapi', 'kok', 'aku', 'percaya', '%', 'ya', 'sama', 'statemt', 'abang']",kamaloeby tvonenews jgn suuzon bang orang paling ikhlas itu pak prabowo gak mungkin main cara kotor seperti itu pak prabowo pasti ikhlas kalo nanti tidak pilih lagi pak prabowo ikhlas klo anies atau ganjar yg pilih nanti tapi kok aku percaya  ya sama statemt abang
"['suka', 'suka', 'orang', 'lah', 'mau', 'milih', 'anies', 'atau', 'kaga', 'lucu', 'bgt', 'pendukung', 'anies', 'tukang', 'guilttrip', 'orang', 'liat', 'noh', 'swing', 'voters', 'juga', 'belum', 'tentu', 'mau', 'ngevote', 'anies', 'awokwok']",suka suka orang lah mau milih anies atau kaga lucu bgt dukung anies tukang guilttrip orang liat noh swing voters juga belum tentu mau ngevote anies awokwok
"['anies', 'kembali', 'memperlihatkan', 'kemunafikan', 'terkait', 'sikapnya', 'terhadap', 'keberlanjutan', 'ikn', 'gacoan', 'olivia', 'jill', 'biden', 'daesang', 'gempa', 'adidas', 'surabaya', 'batter', 'up', 'views', 'pilihan', 'terbaik', 'melania', 'bangtan', 'debut']",anies kembali lihat munafik kait sikap hadap lanjut ikn gaco olivia jill biden daesang gempa adidas surabaya batter up views pilih baik melania bangtan debut
"['ayatuarmad', 'kompascom', 'anies', 'sama', 'ganjar', 'jadi', 'seolah', 'kerja', 'sama', 'padahal', 'ngalir', 'aja', 'itu']",ayatuarmad kompascom anies sama ganjar jadi olah kerja sama padahal ngalir aja itu
