negation,formalization
"['sederhana', 'mas', 'ganjar', 'dan', 'keluarga', 'cipta', 'gambar', 'bahwa', 'kuasa', 'tidak_harus', 'iring', 'oleh', 'mewah', 'yang', 'lebih', 'bian', 'gp', 'presiden']","['sederhana', 'mas', 'ganjar', 'dan', 'keluarga', 'cipta', 'gambar', 'bahwa', 'kuasa', 'tidak_harus', 'iring', 'oleh', 'mewah', 'yang', 'lebih', 'bian', 'gp', 'presiden']"
"['bapak', 'mahfud', 'md', 'harap', 'dapat', 'bawa', 'alam', 'dan', 'tahu', 'yang', 'luas', 'untuk', 'dukung', 'pimpin', 'mas', 'ganjar', 'sweetyxmee', 'gp', 'presiden']","['bapak', 'mahfud', 'md', 'harap', 'dapat', 'bawa', 'alam', 'dan', 'tahu', 'yang', 'luas', 'untuk', 'dukung', 'pimpin', 'mas', 'ganjar', 'sweetyxmee', 'gp', 'presiden']"
"['sukses', 'terus', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'bawa', 'berkah', 'dan', 'makmur', 'bagi', 'rakyat', 'indonesia', 'sengkre', 'gp', 'presiden']","['sukses', 'terus', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'bawa', 'berkah', 'dan', 'makmur', 'bagi', 'rakyat', 'indonesia', 'sengkre', 'gp', 'presiden']"
"['pihak', 'mas', 'ganjar', 'hadap', 'alam', 'jadi', 'alas', 'tambah', 'untuk', 'dukung', 'pimpin', 'skyzhiie', 'gp', 'presiden']","['pihak', 'mas', 'ganjar', 'hadap', 'alam', 'jadi', 'alas', 'tambah', 'untuk', 'dukung', 'pimpin', 'skyzhiie', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'moga', 'teladan', 'sama', 'keluarga', 'jadi', 'terang', 'bagi', 'jalan', 'pimpin', 'anda', 'kincirangin', 'gp', 'presiden']","['ganjar', 'pranowo', 'moga', 'teladan', 'sama', 'keluarga', 'jadi', 'terang', 'bagi', 'jalan', 'pimpin', 'anda', 'kincirangin', 'gp', 'presiden']"
"['ganjarpranowo', 'alamganjar', 'ulang', 'tahun', 'alam', 'ganjar', 'nih', 'moga', 'selalu', 'beri', 'bahagia', 'dan', 'sukses', 'dalam', 'tiap', 'langkah']","['ganjarpranowo', 'alamganjar', 'ulang', 'tahun', 'alam', 'ganjar', 'ini', 'moga', 'selalu', 'beri', 'bahagia', 'dan', 'sukses', 'dalam', 'tiap', 'langkah']"
"['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'pasang', 'yang', 'harap', 'bisa', 'bawa', 'ubah', 'positif', 'bagi', 'jatim', 'dan', 'indonesia', 'dukung', 'kita', 'untuk', 'kalian', 'toytayyo', 'gp', 'presiden']","['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'pasang', 'yang', 'harap', 'bisa', 'bawa', 'ubah', 'positif', 'bagi', 'jatim', 'dan', 'indonesia', 'dukung', 'kita', 'untuk', 'kalian', 'toytayyo', 'gp', 'presiden']"
"['moga', 'mesra', 'di', 'keluarga', 'ganjar', 'pranowo', 'dapat', 'tular', 'ke', 'tiap', 'lapis', 'masyarakat', 'stbtww', 'gp', 'presiden']","['moga', 'mesra', 'di', 'keluarga', 'ganjar', 'pranowo', 'dapat', 'tular', 'ke', 'tiap', 'lapis', 'masyarakat', 'stbtww', 'gp', 'presiden']"
"['sifat', 'ramah', 'dan', 'rendah', 'hati', 'ganjar', 'pranowo', 'cipta', 'citra', 'pimpin', 'yang', 'dekat', 'dengan', 'rakyat', 'bigtoys', 'gp', 'presiden']","['sifat', 'ramah', 'dan', 'rendah', 'hati', 'ganjar', 'pranowo', 'cipta', 'citra', 'pimpin', 'yang', 'dekat', 'dengan', 'rakyat', 'bigtoys', 'gp', 'presiden']"
"['mesra', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'bukti', 'nyata', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'jaga', 'imbang', 'antara', 'kerja', 'dan', 'keluarga', 'syfqhrsln', 'gp', 'presiden']","['mesra', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'bukti', 'nyata', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'jaga', 'imbang', 'antara', 'kerja', 'dan', 'keluarga', 'syfqhrsln', 'gp', 'presiden']"
"['moga', 'sama', 'keluarga', 'ganjar', 'pranowo', 'beri', 'semangat', 'positif', 'untuk', 'maju', 'jakarta', 'ke', 'depan', 'didietaditya', 'gp', 'presiden']","['moga', 'sama', 'keluarga', 'ganjar', 'pranowo', 'beri', 'semangat', 'positif', 'untuk', 'maju', 'jakarta', 'ke', 'depan', 'didietaditya', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'visi', 'sama', 'dan', 'peduli', 'pada', 'rakyat', 'dapat', 'bawa', 'ubah', 'positif', 'yang', 'kita', 'harap', 'unhppiest', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'visi', 'sama', 'dan', 'peduli', 'pada', 'rakyat', 'dapat', 'bawa', 'ubah', 'positif', 'yang', 'kita', 'harap', 'unhppiest', 'gp', 'presiden']"
"['mahfud', 'md', 'harap', 'kami', 'agar', 'hadir', 'anda', 'dapat', 'tambah', 'sentuh', 'keluarga', 'dalam', 'pimpin', 'ganjar', 'pranowo', 'kipaasaangin', 'gp', 'presiden']","['mahfud', 'md', 'harap', 'kami', 'agar', 'hadir', 'anda', 'dapat', 'tambah', 'sentuh', 'keluarga', 'dalam', 'pimpin', 'ganjar', 'pranowo', 'kipaasaangin', 'gp', 'presiden']"
"['pimpin', 'mas', 'ganjar', 'pranowo', 'adalah', 'contoh', 'bahwa', 'orang', 'pimpin', 'sejati', 'adalah', 'yang', 'mampu', 'ayom', 'keluarga', 'dan', 'rakyat', 'sugar', 'rainn', 'gp', 'presiden']","['pimpin', 'mas', 'ganjar', 'pranowo', 'adalah', 'contoh', 'bahwa', 'orang', 'pimpin', 'sejati', 'adalah', 'yang', 'mampu', 'ayom', 'keluarga', 'dan', 'rakyat', 'sugar', 'rainn', 'gp', 'presiden']"
"['harmonis', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'nilai', 'tambah', 'yang', 'luar', 'biasa', 'moga', 'nilai', 'nilai', 'ini', 'bawa', 'dalam', 'pimpin', 'untuk', 'sejahtera', 'rakyat', 'senjarzn', 'gp', 'presiden']","['harmonis', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'nilai', 'tambah', 'yang', 'luar', 'biasa', 'moga', 'nilai', 'nilai', 'ini', 'bawa', 'dalam', 'pimpin', 'untuk', 'sejahtera', 'rakyat', 'senjarzn', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'bukti', 'bahwa', 'bahagia', 'keluarga', 'adalah', 'kunci', 'untuk', 'bawa', 'bahagia', 'pada', 'masyarakat', 'sabaryages', 'gp', 'presiden']","['ganjar', 'pranowo', 'bukti', 'bahwa', 'bahagia', 'keluarga', 'adalah', 'kunci', 'untuk', 'bawa', 'bahagia', 'pada', 'masyarakat', 'sabaryages', 'gp', 'presiden']"
"['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'pasang', 'yang', 'harap', 'bisa', 'hadir', 'ubah', 'positif', 'dan', 'adil', 'bagi', 'seluruh', 'masyarakat', 'jatim', 'sukses', 'untuk', 'kalian', 'topokkipedas', 'gp', 'presiden']","['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'pasang', 'yang', 'harap', 'bisa', 'hadir', 'ubah', 'positif', 'dan', 'adil', 'bagi', 'seluruh', 'masyarakat', 'jatim', 'sukses', 'untuk', 'kalian', 'topokkipedas', 'gp', 'presiden']"
"['mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'tunjuk', 'bahwa', 'pimpin', 'sejati', 'tidak_hanya', 'di', 'panggung', 'politik', 'tetapi', 'juga', 'di', 'rumah', 'theunseenmom', 'gp', 'presiden']","['mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'tunjuk', 'bahwa', 'pimpin', 'sejati', 'tidak_hanya', 'di', 'panggung', 'politik', 'tetapi', 'juga', 'di', 'rumah', 'theunseenmom', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'representasi', 'pimpin', 'yang', 'erti', 'rasa', 'rakyat', 'sama', 'mahfud', 'md', 'indonesia', 'akan', 'lebih', 'dekat', 'dengan', 'adil', 'blackchiga', 'gp', 'presiden']","['ganjar', 'pranowo', 'representasi', 'pimpin', 'yang', 'erti', 'rasa', 'rakyat', 'sama', 'mahfud', 'md', 'indonesia', 'akan', 'lebih', 'dekat', 'dengan', 'adil', 'blackchiga', 'gp', 'presiden']"
"['dukung', 'saya', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'bawa', 'terobos', 'positif', 'untuk', 'jakarta', 'ebotx', 'gp', 'presiden']","['dukung', 'saya', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'bawa', 'terobos', 'positif', 'untuk', 'jakarta', 'ebotx', 'gp', 'presiden']"
"['atikoh', 'bagai', 'istri', 'pak', 'ganjar', 'adalah', 'contoh', 'bahwa', 'di', 'balik', 'sukses', 'orang', 'pria', 'ada', 'peran', 'besar', 'orang', 'wanita', 'asyrofi', 'gp', 'presiden']","['atikoh', 'bagai', 'istri', 'pak', 'ganjar', 'adalah', 'contoh', 'bahwa', 'di', 'balik', 'sukses', 'orang', 'pria', 'ada', 'peran', 'besar', 'orang', 'wanita', 'asyrofi', 'gp', 'presiden']"
"['lihat', 'video', 'mesra', 'keluarga', 'ganjar', 'pranowo', 'buat', 'saya', 'yakin', 'bahwa', 'jakarta', 'akan', 'pimpin', 'oleh', 'pimpin', 'yang', 'cinta', 'anak', 'bangsa', 'alan', 'farizy', 'gp', 'presiden']","['lihat', 'video', 'mesra', 'keluarga', 'ganjar', 'pranowo', 'buat', 'saya', 'yakin', 'bahwa', 'jakarta', 'akan', 'pimpin', 'oleh', 'pimpin', 'yang', 'cinta', 'anak', 'bangsa', 'alan', 'farizy', 'gp', 'presiden']"
"['hasil', 'mas', 'ganjar', 'dalam', 'didik', 'anak', 'anak', 'jadi', 'bukti', 'bahwa', 'beliau', 'milik', 'kapasitas', 'untuk', 'bimbing', 'dan', 'pimpin', 'dengan', 'bijaksana', 'vinanoviantii', 'gp', 'presiden']","['hasil', 'mas', 'ganjar', 'dalam', 'didik', 'anak', 'anak', 'jadi', 'bukti', 'bahwa', 'beliau', 'milik', 'kapasitas', 'untuk', 'bimbing', 'dan', 'pimpin', 'dengan', 'bijaksana', 'vinanoviantii', 'gp', 'presiden']"
"['video', 'mesra', 'keluarga', 'mas', 'ganjar', 'beri', 'harap', 'bahwa', 'di', 'tangan', 'mereka', 'indonesia', 'akan', 'jadi', 'tempat', 'yang', 'lebih', 'hangat', 'dan', 'daya', 'tha', 'aja', 'gp', 'presiden']","['video', 'mesra', 'keluarga', 'mas', 'ganjar', 'beri', 'harap', 'bahwa', 'di', 'tangan', 'mereka', 'indonesia', 'akan', 'jadi', 'tempat', 'yang', 'lebih', 'hangat', 'dan', 'daya', 'tha', 'saja', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'contoh', 'pimpin', 'yang', 'milik', 'cerdas', 'emosional', 'dan', 'bijaksana', 'dalam', 'pimpin', 'keluarga', 'dan', 'negara', 'elianajuli', 'gp', 'presiden']","['ganjar', 'pranowo', 'contoh', 'pimpin', 'yang', 'milik', 'cerdas', 'emosional', 'dan', 'bijaksana', 'dalam', 'pimpin', 'keluarga', 'dan', 'negara', 'elianajuli', 'gp', 'presiden']"
"['deddysitorus', 'seperti', 'yg', 'sampai', 'bung', 'burhandin', 'survey', 'ini', 'laku', 'bulan', 'juli', 'sampai', 'september', 'di', 'provinsi', 'dan', 'saat', 'itu', 'hampir', 'di', 'semua', 'survey', 'ganjar', 'menang']","['deddysitorus', 'seperti', 'yang', 'sampai', 'bung', 'burhandin', 'survey', 'ini', 'laku', 'bulan', 'juli', 'sampai', 'september', 'di', 'provinsi', 'dan', 'saat', 'itu', 'hampir', 'di', 'semua', 'survey', 'ganjar', 'menang']"
"['ganjar', 'pranowo', 'hangat', 'keluarga', 'jadi', 'cermin', 'dari', 'pimpin', 'yang', 'ramah', 'dan', 'dekat', 'dengan', 'rakyat', 'kisseokjinkim', 'gp', 'presiden']","['ganjar', 'pranowo', 'hangat', 'keluarga', 'jadi', 'cermin', 'dari', 'pimpin', 'yang', 'ramah', 'dan', 'dekat', 'dengan', 'rakyat', 'kisseokjinkim', 'gp', 'presiden']"
"['akrab', 'dan', 'peduli', 'mas', 'ganjar', 'pranowo', 'hadap', 'keluarga', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'tidak_hanya', 'tanggung', 'jawab', 'pada', 'kerja', 'tetapi', 'juga', 'pada', 'hidup', 'pribadi', 'takeitslowhoney', 'gp', 'presiden']","['akrab', 'dan', 'peduli', 'mas', 'ganjar', 'pranowo', 'hadap', 'keluarga', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'tidak_hanya', 'tanggung', 'jawab', 'pada', 'kerja', 'tetapi', 'juga', 'pada', 'hidup', 'pribadi', 'takeitslowhoney', 'gp', 'presiden']"
"['akrab', 'keluarga', 'ganjar', 'adalah', 'cermin', 'pimpin', 'yang', 'inklusif', 'dan', 'peduli', 'hadap', 'penting', 'masyarakat', 'valdaasn', 'gp', 'presiden']","['akrab', 'keluarga', 'ganjar', 'adalah', 'cermin', 'pimpin', 'yang', 'inklusif', 'dan', 'peduli', 'hadap', 'penting', 'masyarakat', 'valdaasn', 'gp', 'presiden']"
"['dukung', 'tanpa', 'batas', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'mereka', 'adalah', 'harap', 'baru', 'untuk', 'jatim', 'yang', 'lebih', 'baik', 'sapilautbetinaa', 'gp', 'presiden']","['dukung', 'tanpa', 'batas', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'mereka', 'adalah', 'harap', 'baru', 'untuk', 'jatim', 'yang', 'lebih', 'baik', 'sapilautbetinaa', 'gp', 'presiden']"
"['dukung', 'saya', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'visi', 'dan', 'misi', 'mereka', 'cipta', 'dampak', 'positif', 'yang', 'besar', 'lvy', 'gp', 'presiden']","['dukung', 'saya', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'visi', 'dan', 'misi', 'mereka', 'cipta', 'dampak', 'positif', 'yang', 'besar', 'lvy', 'gp', 'presiden']"
"['pimpin', 'yang', 'peduli', 'hadap', 'keluarga', 'juga', 'akan', 'peduli', 'hadap', 'sejahtera', 'rakyat', 'itu', 'yang', 'saya', 'lihat', 'pada', 'mas', 'ganjar', 'pranowo', 'vidiarariyudo', 'gp', 'presiden']","['pimpin', 'yang', 'peduli', 'hadap', 'keluarga', 'juga', 'akan', 'peduli', 'hadap', 'sejahtera', 'rakyat', 'itu', 'yang', 'saya', 'lihat', 'pada', 'mas', 'ganjar', 'pranowo', 'vidiarariyudo', 'gp', 'presiden']"
"['ngakak', 'sama', 'fanboy', 'ganjar', 'satu', 'ini', 'kenapa', 'si', 'klean', 'hobi', 'upload', 'sesuatu', 'yg', 'lewat', 'pollingnya', 'juli', 'september', 'sekali', 'survey', 'awal', 'tahun', 'aja', 'pas', 'ganjar', 'no', 'banyak', 'polster', 'lokal']","['tertawa', 'sama', 'fanboy', 'ganjar', 'satu', 'ini', 'kenapa', 'si', 'klean', 'hobi', 'upload', 'sesuatu', 'yang', 'lewat', 'pollingnya', 'juli', 'september', 'sekali', 'survey', 'awal', 'tahun', 'saja', 'pas', 'ganjar', 'no', 'banyak', 'polster', 'lokal']"
"['mahfud', 'md', 'moga', 'sinergi', 'dengan', 'ganjar', 'pranowo', 'lahir', 'pimpin', 'yang', 'adil', 'dan', 'adil', 'sukapisangk', 'gp', 'presiden']","['mahfud', 'md', 'moga', 'sinergi', 'dengan', 'ganjar', 'pranowo', 'lahir', 'pimpin', 'yang', 'adil', 'dan', 'adil', 'sukapisangk', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'hangat', 'keluarga', 'kalian', 'adalah', 'cermin', 'hangat', 'yang', 'harap', 'di', 'tiap', 'sudut', 'jakarta', 'daisylittle', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'hangat', 'keluarga', 'kalian', 'adalah', 'cermin', 'hangat', 'yang', 'harap', 'di', 'tiap', 'sudut', 'jakarta', 'daisylittle', 'gp', 'presiden']"
"['mahfud', 'md', 'ke', 'ciamis', 'janji', 'program', 'insentif', 'guru', 'madrasah', 'dan', 'marbot', 'masjid', 'pasang', 'capres', 'cawapres', 'ganjar', 'mahfud', 'md', 'klaim', 'bakal', 'prioritas', 'program', 'beri', 'insentif', 'untuk', 'sejahtera', 'guru', 'madrasah', 'dan', 'marbot']","['mahfud', 'md', 'ke', 'ciamis', 'janji', 'program', 'insentif', 'guru', 'madrasah', 'dan', 'marbot', 'masjid', 'pasang', 'capres', 'cawapres', 'ganjar', 'mahfud', 'md', 'klaim', 'bakal', 'prioritas', 'program', 'beri', 'insentif', 'untuk', 'sejahtera', 'guru', 'madrasah', 'dan', 'marbot']"
"['sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'fondasi', 'utama', 'yang', 'dapat', 'bawa', 'harmonis', 'ke', 'dalam', 'pimpin', 'negara', 'duhapayahm', 'gp', 'presiden']","['sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'fondasi', 'utama', 'yang', 'dapat', 'bawa', 'harmonis', 'ke', 'dalam', 'pimpin', 'negara', 'duhapayahm', 'gp', 'presiden']"
"['mesra', 'keluarga', 'ganjar', 'adalah', 'cermin', 'nyata', 'bahwa', 'pimpin', 'yang', 'baik', 'adalah', 'yang', 'paham', 'nilai', 'nilai', 'keluarga', 'tippanijjang', 'gp', 'presiden']","['mesra', 'keluarga', 'ganjar', 'adalah', 'cermin', 'nyata', 'bahwa', 'pimpin', 'yang', 'baik', 'adalah', 'yang', 'paham', 'nilai', 'nilai', 'keluarga', 'tippanijjang', 'gp', 'presiden']"
"['detikcom', 'ganjar', 'pranowo', 'cermin', 'sikap', 'progresif', 'dalam', 'tangan', 'isu', 'isu', 'tani', 'khusus', 'kait', 'pupuk']","['detikcom', 'ganjar', 'pranowo', 'cermin', 'sikap', 'progresif', 'dalam', 'tangan', 'isu', 'isu', 'tani', 'khusus', 'kait', 'pupuk']"
"['dekat', 'mas', 'ganjar', 'dengan', 'keluarga', 'gambar', 'bahwa', 'hasil', 'orang', 'pimpin', 'mulai', 'dari', 'bahagia', 'di', 'dalam', 'rumah', 'tangga', 'lanjur', 'dalam', 'gp', 'presiden']","['dekat', 'mas', 'ganjar', 'dengan', 'keluarga', 'gambar', 'bahwa', 'hasil', 'orang', 'pimpin', 'mulai', 'dari', 'bahagia', 'di', 'dalam', 'rumah', 'tangga', 'lanjur', 'dalam', 'gp', 'presiden']"
"['video', 'mesra', 'ganjar', 'pranowo', 'jadi', 'pesan', 'bahwa', 'bijaksana', 'dalam', 'keluarga', 'dapat', 'rembes', 'ke', 'dalam', 'bijaksana', 'dalam', 'perintah', 'dakiuki', 'gp', 'presiden']","['video', 'mesra', 'ganjar', 'pranowo', 'jadi', 'pesan', 'bahwa', 'bijaksana', 'dalam', 'keluarga', 'dapat', 'rembes', 'ke', 'dalam', 'bijaksana', 'dalam', 'perintah', 'dakiuki', 'gp', 'presiden']"
"['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'moga', 'hangat', 'keluarga', 'bawa', 'semangat', 'positif', 'untuk', 'seluruh', 'masyarakat', 'jatim', 'santi', 'gp', 'presiden']","['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'moga', 'hangat', 'keluarga', 'bawa', 'semangat', 'positif', 'untuk', 'seluruh', 'masyarakat', 'jatim', 'santi', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'atikoh', 'bangun', 'fondasi', 'keluarga', 'yang', 'sehat', 'jadi', 'modal', 'kuat', 'bagi', 'pimpin', 'yang', 'sukses', 'deeane', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'atikoh', 'bangun', 'fondasi', 'keluarga', 'yang', 'sehat', 'jadi', 'modal', 'kuat', 'bagi', 'pimpin', 'yang', 'sukses', 'deeane', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'kita', 'harap', 'agar', 'kalian', 'dapat', 'bawa', 'jakarta', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'cerah', 'dandan', 'dan', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'kita', 'harap', 'agar', 'kalian', 'dapat', 'bawa', 'jakarta', 'tuju', 'masa', 'depan', 'yang', 'lebih', 'cerah', 'dandan', 'dan', 'gp', 'presiden']"
"['keluarga', 'yang', 'harmonis', 'adalah', 'aset', 'harga', 'dan', 'mas', 'ganjar', 'telah', 'bukti', 'bahwa', 'dia', 'bisa', 'jaga', 'harmonis', 'dalam', 'segala', 'hal', 'tianschaos', 'gp', 'presiden']","['keluarga', 'yang', 'harmonis', 'adalah', 'aset', 'harga', 'dan', 'mas', 'ganjar', 'telah', 'bukti', 'bahwa', 'dia', 'bisa', 'jaga', 'harmonis', 'dalam', 'segala', 'hal', 'tianschaos', 'gp', 'presiden']"
"['sama', 'keluarga', 'yang', 'harmonis', 'mas', 'ganjar', 'bukti', 'bahwa', 'pimpin', 'mulai', 'dari', 'rumah', 'moga', 'terus', 'jadi', 'teladan', 'untuk', 'kita', 'semua', 'timunsedih', 'gp', 'presiden']","['sama', 'keluarga', 'yang', 'harmonis', 'mas', 'ganjar', 'bukti', 'bahwa', 'pimpin', 'mulai', 'dari', 'rumah', 'moga', 'terus', 'jadi', 'teladan', 'untuk', 'kita', 'semua', 'timunsedih', 'gp', 'presiden']"
"['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'tunjuk', 'bahwa', 'dia', 'adalah', 'pimpin', 'yang', 'tidak_hanya', 'bicara', 'tapi', 'juga', 'tindak', 'nyata', 'akkazh', 'gp', 'presiden']","['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'tunjuk', 'bahwa', 'dia', 'adalah', 'pimpin', 'yang', 'tidak_hanya', 'bicara', 'tapi', 'juga', 'tindak', 'nyata', 'akkazh', 'gp', 'presiden']"
"['ganjar', 'dan', 'mahfud', 'bawa', 'angin', 'segar', 'untuk', 'politik', 'jakarta', 'dengan', 'bawa', 'nilai', 'nilai', 'keluarga', 'yang', 'positif', 'awkward', 'anna', 'gp', 'presiden']","['ganjar', 'dan', 'mahfud', 'bawa', 'angin', 'segar', 'untuk', 'politik', 'jakarta', 'dengan', 'bawa', 'nilai', 'nilai', 'keluarga', 'yang', 'positif', 'awkward', 'anna', 'gp', 'presiden']"
"['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'contoh', 'nyata', 'bahwa', 'pimpin', 'yang', 'baik', 'adalah', 'hasil', 'dari', 'nilai', 'nilai', 'keluarga', 'yang', 'solid', 'rudi', 'saputra', 'gp', 'presiden']","['mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'contoh', 'nyata', 'bahwa', 'pimpin', 'yang', 'baik', 'adalah', 'hasil', 'dari', 'nilai', 'nilai', 'keluarga', 'yang', 'solid', 'rudi', 'saputra', 'gp', 'presiden']"
"['jokingoding', 'ethadisaputra', 'tugase', 'ganjar', 'yo', 'layan', 'rakyat', 'jateng', 'lah', 'daerah', 'liane', 'yo', 'entuk', 'layan', 'lah', 'mbok', 'kiro', 'semarang', 'tok', 'wae', 'gawean', 'ganjar', 'gubernur', 'mu', 'kui', 'sing', 'luwih', 'aneh']","['jokingoding', 'ethadisaputra', 'tugase', 'ganjar', 'iya', 'layan', 'rakyat', 'jateng', 'lah', 'daerah', 'liane', 'iya', 'entuk', 'layan', 'lah', 'mbok', 'kiro', 'semarang', 'tok', 'wae', 'gawean', 'ganjar', 'gubernur', 'mu', 'kui', 'sing', 'luwih', 'aneh']"
"['pimpin', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'jawab', 'atas', 'butuh', 'masyarakat', 'akan', 'pimpin', 'yang', 'dapat', 'satu', 'dan', 'daya', 'sia', 'nidaa', 'gp', 'presiden']","['pimpin', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'adalah', 'jawab', 'atas', 'butuh', 'masyarakat', 'akan', 'pimpin', 'yang', 'dapat', 'satu', 'dan', 'daya', 'sia', 'nidaa', 'gp', 'presiden']"
"['sukses', 'selalu', 'untuk', 'ganjar', 'pranowo', 'moga', 'pimpin', 'selalu', 'warna', 'oleh', 'bijaksana', 'dan', 'cerdas', 'darmanpride', 'gp', 'presiden']","['sukses', 'selalu', 'untuk', 'ganjar', 'pranowo', 'moga', 'pimpin', 'selalu', 'warna', 'oleh', 'bijaksana', 'dan', 'cerdas', 'darmanpride', 'gp', 'presiden']"
"['selaras', 'dalam', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'cermin', 'matang', 'dan', 'arif', 'dalam', 'pimpin', 'negara', 'txtdari', 'gp', 'presiden']","['selaras', 'dalam', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'cermin', 'matang', 'dan', 'arif', 'dalam', 'pimpin', 'negara', 'txtdari', 'gp', 'presiden']"
"['dantsus', 'terus', 'aja', 'kalau', 'saya', 'sih', 'yakin', 'pak', 'ganjar', 'bersih']","['dantsus', 'terus', 'saja', 'kalau', 'saya', 'sih', 'yakin', 'pak', 'ganjar', 'bersih']"
"['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'langkah', 'mereka', 'bawa', 'maju', 'bagi', 'jatim', 'sujakpendik', 'gp', 'presiden']","['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'langkah', 'mereka', 'bawa', 'maju', 'bagi', 'jatim', 'sujakpendik', 'gp', 'presiden']"
"['mesra', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'nilai', 'tambah', 'dalam', 'dukung', 'pimpin', 'yang', 'adil', 'dan', 'pihak', 'pada', 'rakyat', 'darren', 'dolken', 'gp', 'presiden']","['mesra', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'nilai', 'tambah', 'dalam', 'dukung', 'pimpin', 'yang', 'adil', 'dan', 'pihak', 'pada', 'rakyat', 'darren', 'dolken', 'gp', 'presiden']"
"['mas', 'ganjar', 'dan', 'keluarga', 'adalah', 'gambar', 'hidup', 'bahwa', 'orang', 'pimpin', 'harus', 'milik', 'peduli', 'yang', 'tinggi', 'hadap', 'lingkung', 'dan', 'keluarga', 'lutu', 'gp', 'presiden']","['mas', 'ganjar', 'dan', 'keluarga', 'adalah', 'gambar', 'hidup', 'bahwa', 'orang', 'pimpin', 'harus', 'milik', 'peduli', 'yang', 'tinggi', 'hadap', 'lingkung', 'dan', 'keluarga', 'lutu', 'gp', 'presiden']"
